,Olig,astrocytes,cellType,eNeuron,endo_mural,iNeuron,microglia
0,0.052209766767919066,0.2884903848171234,0.0002566760012996383,0.03220221158117056,0.8268291413784027,0.006648939591832459,0.024303718376904725
1,0.42826349586248397,1.1877038896083831,0.05170803368091583,0.18296173363924026,1.6983430683612823,0.5466745465993881,0.5137021690607071
2,0.3687090024352074,1.6542290568351745,0.057911685481667516,0.13682397007942199,1.0898006856441498,0.27758353352546694,0.5096638888120651
3,0.3309624373912811,1.4201526761054992,0.054154278710484505,0.22456931695342064,0.8647252529859543,0.6092848360538483,0.745151799917221
7,0.3271747037768364,0.5170763432979584,0.00836103386245668,0.8031704038381576,1.2642255306243897,0.26236007958650587,0.5422506213188172
8,0.7131995648145676,1.5311809420585631,0.07310677990317345,0.9231931865215302,2.4778609395027162,0.8911722332239151,1.130433702468872
9,1.1607557356357574,1.650561308860779,0.07352350652217865,1.6063713073730468,2.832105267047882,0.9622909456491471,1.4867707908153533
10,1.4441993296146394,2.464831805229187,0.2661032289266586,2.967895495891571,4.143677711486816,1.8005804538726806,2.1321698904037474
14,1.4235596776008606,2.2273006319999693,0.136813535541296,2.9585683822631834,4.16327736377716,1.4301346361637115,2.2379332900047304
15,0.8924830198287964,1.388463056087494,0.07183626852929592,1.7387630105018617,2.939073884487152,0.8869041502475739,1.5057936429977417
16,1.4851248919963838,2.086176884174347,0.08935648016631603,3.06884388923645,4.022273397445678,1.2717233717441558,2.171492874622345
17,1.1428529560565948,1.976224708557129,0.12661685794591904,3.0607630133628847,3.9534106731414793,1.1330519676208497,1.9276356995105743
21,1.2670689046382904,1.892361855506897,0.11803359910845757,2.6444138407707216,3.897403633594513,0.9430162221193313,1.899167573451996
22,1.3162549078464507,2.0965494394302366,0.1374848186969757,3.0662176609039307,4.249153280258179,1.279130083322525,2.177323579788208
23,1.2681172966957093,1.9531473577022553,0.14967724457383155,2.881384551525116,4.121025490760803,1.3249544560909272,2.2239909768104553
24,1.0498931646347045,1.5760285019874574,0.1202383179217577,3.293005847930908,3.1429060220718386,0.8721086055040359,1.6626474916934968
28,0.9207535535097122,1.8441002011299132,0.10410842783749104,1.826611828804016,2.753659796714783,0.8231262713670731,1.3590544521808625
29,1.2855669260025024,2.1924644470214845,0.11754775680601597,2.889518177509308,4.32407693862915,1.3552744328975677,2.1092153429985045
30,1.914846456050873,2.5750735878944395,0.28404748290777204,4.6361359596252445,5.7334239959716795,1.7074978530406952,2.414017307758331
31,0.4016304388642311,0.5702721059322358,0.03127539129927755,1.5626914739608764,2.0121391892433165,0.4187946870923042,0.6216279685497283
35,1.2287589848041534,1.2993427157402038,0.11463404260575771,2.6281047224998475,3.513437473773956,1.0848017811775208,1.7213843166828156
36,1.6249890267848968,2.4919538497924805,0.18160487040877343,4.055780673027039,4.762651872634888,1.3445360958576202,2.2132758498191833
37,0.9599085986614228,1.993897157907486,0.14388215616345407,3.632398319244385,3.653679943084717,1.0875303626060486,1.944982123374939
38,1.2106489896774293,3.2247570276260378,0.2632989570498466,3.5833281874656677,2.96031277179718,0.9195003777742385,1.614459401369095
42,0.8947588235139847,2.073331618309021,0.09873497523367405,2.8287473201751707,3.3196943044662475,1.1782442450523376,1.7616393566131592
43,1.1397990584373474,1.922777384519577,0.06306664645671844,2.5549456238746644,3.4144848346710206,1.2733570873737334,1.630237454175949
44,1.1025628924369812,1.818580937385559,0.11913731545209885,3.125323462486267,3.2910833597183227,0.9900588661432266,1.5105554580688476
45,0.744471800327301,1.4594062983989715,0.10516125224530697,2.6130507946014405,2.250956320762634,0.6439503818750382,1.132524883747101
49,1.2261761486530305,1.8868024408817292,0.18325666934251786,2.868731510639191,3.4667994379997253,1.6921787440776825,1.8640952944755553
50,1.3170817971229554,1.658371889591217,0.14518324583768843,2.4065466046333315,3.6523830890655518,1.5595463573932649,1.8688012838363648
51,2.479463040828705,2.9436457991600036,0.2615343272686005,4.583633494377136,5.751845288276672,2.299880123138428,2.449666738510132
52,1.3445686221122741,2.3387883424758913,0.19635931849479676,3.9767804622650145,2.8015698313713076,2.3472979187965395,1.3196582794189453
56,1.291594433784485,1.918492704629898,0.09810616374015808,3.1606699943542482,3.6201478600502015,1.403701800107956,1.7480402410030365
57,1.6888828456401825,2.5969847679138183,0.17108693793416024,3.778454232215881,4.503281235694885,1.819621205329895,2.1394795060157774
58,1.5468669772148131,3.0923085689544676,0.25984510630369184,3.886123526096344,4.265025973320007,1.7403618335723876,2.111442756652832
59,0.8598955303430558,1.6567837476730347,0.18357375040650367,3.6346707105636598,2.743918478488922,1.8582457780838013,1.299373096227646
63,0.6814200907945633,1.0802715420722961,0.09942503198981285,2.1179211139678955,2.4187094449996946,0.7134077787399292,1.1043100893497466
64,2.0697827458381655,3.5248257875442506,0.2938000112771988,5.708857870101928,5.964631652832031,2.329024600982666,3.045238721370697
65,1.327188354730606,2.52989319562912,0.1846938192844391,4.2834388494491575,3.8079637765884398,1.5246373653411864,1.8255248725414277
66,1.3804317951202392,1.7999375998973846,0.2616677612066269,4.03775532245636,3.1509865403175352,2.1556084036827086,1.6761552453041078
70,3.0741254687309265,2.611441802978516,0.19748769998550414,4.353412866592407,4.817475390434265,1.660406583547592,2.424059271812439
71,0.9455426782369614,1.4181744992733,0.10824643224477767,2.246457803249359,3.5232967138290405,0.9764785259962082,1.063211840391159
72,3.100815773010254,3.5592780470848084,0.26795284152030946,4.778105998039246,4.760904741287232,1.9371859431266785,2.4502584099769593
73,0.7203451067209243,1.4593825936317444,0.20527857169508934,1.2281767845153808,1.8857997357845306,1.505614686012268,1.0494640469551086
77,1.07805055975914,1.8866555094718933,0.16557073220610619,2.956784760951996,3.723162305355072,1.4412365317344666,1.6442290186882018
78,1.2777868270874024,1.999343454837799,0.11499772854149341,3.1560789942741394,4.267207908630371,1.589684534072876,2.207323634624481
79,1.4884778678417205,2.162988007068634,0.15714116618037224,4.3049479722976685,4.3209550142288204,1.6790781676769257,2.313322150707245
80,1.0564890086650849,2.1068959712982176,0.18079994544386863,3.3571907758712767,3.1235764265060424,0.9800590753555298,1.3743150413036347
81,0.5346782296895981,0.5272776901721954,0.008178865537047386,0.9644740343093872,1.273208624124527,0.44917375296354295,0.6418858259916306
82,0.3489546671509743,0.5379888594150544,0.044655248150229455,1.3006377220153809,0.7925649136304855,0.2655397057533264,0.6030490696430206
83,0.5050819844007493,1.1434591650962829,0.14211505725979806,1.5430583596229552,0.8387005865573883,0.5067850142717362,0.643080860376358
84,2.007450783252716,2.3223827362060545,0.10828543342649936,2.89034024477005,3.628116011619568,1.319935494661331,1.8158040285110473
85,1.7973150432109832,2.7545149326324463,0.18636393025517464,3.588447606563568,4.936719870567321,1.8755342185497283,2.3273778915405274
86,2.25843346118927,2.393581008911133,0.13803894817829132,3.9059484601020813,4.414058136940002,1.3253580808639527,2.1283475399017333
87,2.0548232913017275,3.2150511384010314,0.2840419992804527,3.575069749355316,5.156277275085449,1.5007409870624542,2.568382370471954
88,1.1142869114875793,1.9368671298027038,0.10662731043994426,2.309084439277649,3.0645038366317747,1.387095433473587,1.5961056709289552
89,2.740834355354309,2.093686878681183,0.18857236802577973,2.8954131603240967,4.216647934913635,1.8519623517990111,2.186825323104858
90,0.7485086649656296,1.1057427406311036,0.12123793214559556,2.123390960693359,2.1644065022468566,0.6772153794765472,0.9370819479227066
91,2.045606756210327,0.6518245697021484,0.04829909298568964,1.0582789659500123,1.261091423034668,0.42635694742202757,0.6337557554244995
92,1.4004235565662384,1.4711686670780182,0.11152332499623299,2.675232434272766,3.1242631673812866,1.3699210941791535,1.7430137634277343
93,1.6337733447551728,3.106966328620911,0.2953774183988571,3.877756083011627,4.29785566329956,1.255349975824356,2.201497745513916
94,1.7841705322265624,2.159876012802124,0.16803470030426979,2.505371427536011,3.7902626752853394,1.3463108003139497,1.663282299041748
95,2.213460958003998,2.1319958090782167,0.140826303511858,2.9601484060287477,4.02627968788147,1.443961787223816,2.0708002924919127
96,1.0851056218147277,1.7461609244346619,0.13338441252708436,2.615728831291199,3.691573774814606,1.0736724972724914,1.9650433659553528
97,1.1923189759254456,2.0544767022132873,0.15208896324038507,2.593175303936005,2.754216420650482,1.0844529092311859,1.2854325234889985
101,1.127596390247345,1.5256378412246705,0.06763626262545586,1.1994506418704987,3.047756218910217,0.747892701625824,1.0166465938091278
102,3.267744016647339,2.527530574798584,0.15092469975352288,2.615189790725708,4.531820487976074,1.5159310460090638,2.18156555891037
103,3.7113877177238463,2.627968943119049,0.16285617053508758,2.196289932727814,3.7817871809005736,1.52826030254364,1.846075028181076
104,0.6555403113365174,2.273223412036896,0.040007089450955394,0.09172061495482922,0.8917679399251938,0.06637296564877034,0.06891913935542107
109,1.1055212914943695,0.6679833084344864,0.010816131019964814,0.050594234839081764,0.3810734122991562,0.1230445645749569,0.15708335861563683
110,0.8288785427808761,0.13058035597205161,0.00040425443730782715,0.03485814370214939,0.25320257544517516,0.04716764222830534,0.0940420251339674
